"dataset string","id string","messages list","direction string","metadata dict"
"madar","madar_5050","[{""content"": ""ترجم من الفصحى للدارجة: انتبهوا من فضلكم ."", ""role"": ""user""},{""content"": ""انتباه، عافاك."", ""role"": ""assistant""}]","msa_dr","null"
"doda","doda_42340","[{""content"": ""ترجم من الفصحى للدارجة: اليوم طويل"", ""role"": ""user""},{""content"": ""النهار طويل"", ""role"": ""assistant""}]","msa_dr","null"
"doda_few_shot","doda_few_shot_2494","[{""content"": ""ترجم من الفصحى للدارجة: أريد شاي <|assistant|> بغيت أتاي <|user|> ترجم من الفصحى للدارجة: هل أنت مجنون؟ <|assistant|> واش نتا حمق? <|user|> ترجم من الفصحى للدارجة: هل أحضر تلك البالونات الجميلة معي؟ <|assistant|> واش خاسني نجيب دوك نفاخات زوينا معايا? <|user|> ترجم من الفصحى للدارجة: رائع!"", ""role"": ""user""},{""content"": ""مزيانا!"", ""role"": ""assistant""}]","msa_dr","null"
"madar_few_shot","madar_few_shot_1978","[{""content"": ""ترجم من الفصحى للدارجة: يتعين علىّ العودة قبل خمس دقائق . هل يسعني الذهاب إلى "" مول "" المنفذ ؟ <|assistant|> خاصني نرجع مع الخمسة. واش ممكن نمشي لمخزن دالمصنع؟ <|user|> ترجم من الفصحى للدارجة: أريد فلاشا . <|assistant|> بغيت واحد الفلاش. <|user|> ترجم من الفصحى للدارجة: هل من الممكن أن تأخذ طرق مختلفة للذهاب والعودة . <|assistant|> واش ممكن أخد طريق مختالفة في المشي و المجي؟ <|user|> ترجم من الفصحى للدارجة: أنت الذي تلام على الحادثة ."", ""role"": ""user""},{""content"": ""انتا المسؤول على الحادثة."", ""role"": ""assistant""}]","msa_dr","null"
"doda","doda_11056","[{""content"": ""ترجم من الفصحى للدارجة: لكن النباتيين، حسنًا، أعتقد إذا كان هناك شخص آخر سيكون ذلك أفضل"", ""role"": ""user""},{""content"": ""والاكين ناباتييين, واخا, كانضن إلا كان شي حد أخور غاتكون مزيانا"", ""role"": ""assistant""}]","msa_dr","null"
"madar_few_shot","madar_few_shot_968","[{""content"": ""ترجم من الفصحى للدارجة: هل هذه محطة مترو أنفاق أو محطة قطار عادية ؟ <|assistant|> واش هادي المحطة ديال الميترو ولا تران عادي؟ <|user|> ترجم من الفصحى للدارجة: هل لك أن تخبرني قيمة المبلغ ؟ <|assistant|> تقدر تقول ليا شحال المبلغ؟ <|user|> ترجم من الفصحى للدارجة: معذرة ، هلا بدلت هذا المبلغ ؟ <|assistant|> اسمح لي، واش يمكن ليك تبدل هاد الشي؟ <|user|> ترجم من الفصحى للدارجة: احضر إلى هنا في غضون ساعة من فضلك ."", ""role"": ""user""},{""content"": ""أجي عندك ساعا د لماغانا، عفاك."", ""role"": ""assistant""}]","msa_dr","null"
"doda","doda_30178","[{""content"": ""ترجم من الفصحى للدارجة: أين تعيش؟"", ""role"": ""user""},{""content"": ""فين كاتسكن?"", ""role"": ""assistant""}]","msa_dr","null"
"madar_few_shot","madar_few_shot_758","[{""content"": ""ترجم من الفصحى للدارجة: لا شيء لي . شكراً . <|assistant|> تاحاجا ب النسبا ليا، شكرا. <|user|> ترجم من الفصحى للدارجة: هل يمكن أن تكتب لي بلاغ عن سرقة شركة التأمين الخاصة بي ، من فضلك ؟ <|assistant|> واخا تكتب شي بيان علا السرقة للشركة ديال التأمين ديالي، عافاك؟ <|user|> ترجم من الفصحى للدارجة: سوف نتتبع التطورات بعناية بعد عودتنا لليابان . <|assistant|> غادي نتبعو الأحداث بكل اهتمام من بعد ما نرجعو لليابان. <|user|> ترجم من الفصحى للدارجة: هل الضمان ساري في اليابان ؟"", ""role"": ""user""},{""content"": ""واش الضمانة صالحة فاليابان؟"", ""role"": ""assistant""}]","msa_dr","null"
"flores+","flores+_4480","[{""content"": ""ترجم من الفصحى للدارجة: ""من المؤكد أن الدائرة التلفزيونية المغلقة سترسل رسالة قوية إلى من يعملون مع الحيوانات بأن رفاهيتها هي الأولوية القصوى."""", ""role"": ""user""},{""content"": """"كاميرات لمراقبة غتسيفط اشارات قوية لناس اللي كيخدمو مع الحيوانات بأن السلامة ديالها هي الاولويه لقصوي""."", ""role"": ""assistant""}]","msa_dr","null"
"flores+","flores+_634","[{""content"": ""ترجم من الفصحى للدارجة: بينما علقت السيارات المتقدمة على ألونسو وراء سيارة الأمان خلال تزودها بالوقود، فقد تصدر المجموعة ليحقق الانتصار."", ""role"": ""user""},{""content"": ""وكاع الطوموبيلات الي كانت سابقة ألونسو وقفات ورا سيارة الأمان وهي كتعمر بالليسانس، وطلع هو لقدام وقدر يربح."", ""role"": ""assistant""}]","msa_dr","null"
"madar","madar_7468","[{""content"": ""ترجم من الفصحى للدارجة: هل يمكنني إغلاق النافذة ؟"", ""role"": ""user""},{""content"": ""واش يمكن لي نسد النافذة؟"", ""role"": ""assistant""}]","msa_dr","null"
"doda","doda_17998","[{""content"": ""ترجم من الفصحى للدارجة: أطلق عطسة عالية"", ""role"": ""user""},{""content"": ""عطس بجّهد"", ""role"": ""assistant""}]","msa_dr","null"
"flores+","flores+_1762","[{""content"": ""ترجم من الفصحى للدارجة: كانت هناك احتجاجات في جميع أنحاء العالم، والعديد من المحاكمات الجنائية، وقدم قادة حكومتي آيسلندا وباكستان استقالاتهم."", ""role"": ""user""},{""content"": ""كانت حتجاجات ومحاكمات فالعالم كلو ستاقل رئيس د إيسلاندا وحتى د باكستان."", ""role"": ""assistant""}]","msa_dr","null"
"doda","doda_9040","[{""content"": ""ترجم من الفصحى للدارجة: بالتأكيد!"", ""role"": ""user""},{""content"": ""قاطعان!"", ""role"": ""assistant""}]","msa_dr","null"
"doda","doda_37738","[{""content"": ""ترجم من الفصحى للدارجة: هل ترغب في شيء للشرب؟"", ""role"": ""user""},{""content"": ""بغيتي شي حاجة تشربها?"", ""role"": ""assistant""}]","msa_dr","null"
"madar","madar_14372","[{""content"": ""ترجم من الفصحى للدارجة: واحد ناقص . مجموع ما اشتريت خمسة ."", ""role"": ""user""},{""content"": ""ناقص واحد. أنا شريت خمسة فكلشي."", ""role"": ""assistant""}]","msa_dr","null"
"doda","doda_16030","[{""content"": ""ترجم من الفصحى للدارجة: رفض الرشوة"", ""role"": ""user""},{""content"": ""ماقبلش ب الرشوا"", ""role"": ""assistant""}]","msa_dr","null"
"doda_few_shot","doda_few_shot_4834","[{""content"": ""ترجم من الفصحى للدارجة: سأعود إلى البيت بعد أربعة أيام <|assistant|> أنا راجع ل الدار من دابا ربعيّام <|user|> ترجم من الفصحى للدارجة: إذًا أنا من يقدم النصيحة. <|assistant|> إدان أنا هووا لي كايعطي الناساإح. <|user|> ترجم من الفصحى للدارجة: خذ هذا الدواء <|assistant|> خود هاد الدوا <|user|> ترجم من الفصحى للدارجة: الأمر واضح"", ""role"": ""user""},{""content"": ""لقاضييّا باينا"", ""role"": ""assistant""}]","msa_dr","null"
"madar","madar_13826","[{""content"": ""ترجم من الفصحى للدارجة: لدى حفلة الليلة . فمن فضلك قم بتصفيف شعري ."", ""role"": ""user""},{""content"": ""عندي حفلة هاد الليلة، إذن صاوب ليا شعري، عافاك."", ""role"": ""assistant""}]","msa_dr","null"
"madar","madar_5714","[{""content"": ""ترجم من الفصحى للدارجة: أين يمكنني التقدم للحصول على إصدار جديد ؟"", ""role"": ""user""},{""content"": ""فين خصني نقدم طلب إعادة إصدار؟"", ""role"": ""assistant""}]","msa_dr","null"
"madar","madar_10924","[{""content"": ""ترجم من الفصحى للدارجة: إنها ملكك ."", ""role"": ""user""},{""content"": ""راه ديالك."", ""role"": ""assistant""}]","msa_dr","null"
"madar","madar_7430","[{""content"": ""ترجم من الفصحى للدارجة: كم ستكلّف إجماليا ؟"", ""role"": ""user""},{""content"": ""شحال غادي تجينا؟"", ""role"": ""assistant""}]","msa_dr","null"
"doda","doda_22822","[{""content"": ""ترجم من الفصحى للدارجة: أقرأ، أستريح، أخرج لأشرب... وأنت؟"", ""role"": ""user""},{""content"": ""كانقرا, كانرتاح, كانخرج نشرب شراب... أُ نتا?"", ""role"": ""assistant""}]","msa_dr","null"
"madar","madar_10150","[{""content"": ""ترجم من الفصحى للدارجة: هل عندكم مجلة يابانية ؟"", ""role"": ""user""},{""content"": ""واش عندك شي مجلة يابانية؟"", ""role"": ""assistant""}]","msa_dr","null"
"madar","madar_13606","[{""content"": ""ترجم من الفصحى للدارجة: هل تتذكر رقم السيارة ؟"", ""role"": ""user""},{""content"": ""واش عاقل على النمرة ديال السيارة؟"", ""role"": ""assistant""}]","msa_dr","null"
"flores+_few_shot","flores+_few_shot_124","[{""content"": ""ترجم من الفصحى للدارجة: وتبعتها أوركسترا الدولة السيمفونية في اسطنبول، والفرقة الإنكشارية، والمغنيين اتح إركوش ومسلم جورسيس. <|assistant|> وتبعوه جوق السمفونية لولاية إسطنبول، وهي فرقة انكشارية، والمغنيين فاتح إرقص و مسلم غورسوس. <|user|> ترجم من الفصحى للدارجة: قد يكون المناخ البارد هو الخطر الحقيقي الوحيد الذي سوف يواجهه الأشخاص غير المستعدين له. <|assistant|> يقدر يكون المناخ البارد هو الخطر الحقيقي الوحيد اللي غادي يواجهه الأشخاص غير المستعدين له. <|user|> ترجم من الفصحى للدارجة: في 24 سبتمبر 1759، وقع آرثر غينيس عقد إيجار لمدة 9000 سنة لمصنع الخمور سانت جيمس جيت في دبلن، أيرلندا. <|assistant|> ف24 سبتمبر 1759، وقع آرثر غينيس عقد استأجار مدة ديالو 9000 سنة لصالح شركة سينت جيمس كيت بيوري فدبلن، فإيرلاندا. <|user|> ترجم من الفصحى للدارجة: تحاول طائرة توين أوتر الهبوط في كوكودا منذ البارحة كرحلة برقم CG4684 على خطوط طيران PNG، لكن العملية قد أوقفت مرة بالفعل."", ""role"": ""user""},{""content"": ""كان Twin Otter كيحاول الهبوط في كوكودا/ Kokoda البارح فالرحلة CG رَبْعلاف أو سْتَمْية أو رَبعة أو تمانين/ CG4684 اللي تابعة لشركة الخطوط الجوية PNG ، ولكن تم الإجهاض ديال هاد المحاولة فْ مرة وحدة ."", ""role"": ""assistant""}]","msa_dr","null"
